INQUIRY_ID（询单号）,INQUIRY_TITLE（询单标题）,INQUIRY_STATUS_NAME（询价状态）,PUR_METHOD_NAME（采购方式名称）,QUOTE_START_DATE,TECH_CLAUSE（技术条款）,id（采购商代码）
f5058a0f882946b099c6f520697563c9,FL22P0023微创电源采购询价（二次）,已结束,公开,2022/05/19 16:16:59,[NULL],18556
7e26ef60d9e24fd0b461f3bd222e91b4,晋丰煤化工晋城供销分公司包装备件询价单,已结束,公开,2022/01/12 19:25:00,严格按照询单明细要求的规格型号、执行标准、技术参数、材质等要求进行报价。,39826
2fbd4cecf9f949048f6929c20776d4f7,钼铁采购,已结束,定向,2021/07/29 18:00:00,按GB/T3649-2008执行，C≤0.15%;Si≤1.0%;Mo≥55%;P≤0.08%;S≤0.1%。10mm*10mm粒度以下不超过总重量的5%。,40056
d8d3ead2c11811ec906d005056b12bb8,静止式刀头,已结束,公开,2022/04/27 20:09:00,,29355
cdfe554b92ea479bb963d80e589e7ae5,徐工吊机ZF变速箱备件采购,已结束,定向,2022/05/18 09:10:00,[NULL],35935
a4e34a0b338447f0b2704e9255fd57f3,维修-进口备件维修询价单（AB操作屏以旧换新）,已结束,公开,2021/12/20 12:01:00,故障描述：接触不良、黑屏，需以旧换新。,30955
efa793aba8904f3199aa0bcbde71d9d2,2022年武汉钢铁集团耐火材料有限责任公司 电子汽车衡维保,已结束,公开,2021/12/31 13:00:00,详见附件。,12387
02045053c1df11eb9ee1005056b12bb8,电动敞开式插板阀,已结束,公开,2021/05/31 16:18:00,,40150
32ec33b1e07811ebaf97005056b12bb8,进口轴承,已结束,定向,2021/07/09 13:55:00,按采购汇总表（或图纸）约定供货；如无，按相关产品国家标准组织供货。,12974
63c18f0cbf6d457c81b2995df3c6754f,11月项目电脑耗材询价,已结束,公开,2021/11/10 11:45:00,详见附件招标方案。,10099
f58f8e074ccb11ecb29f005056b12bb8,轧钢厂设备备件及机加工修复（德勤）,已结束,定向,2021/11/24 11:00:00,,42570
2cf51b79a0db11ec906d005056b12bb8,五金材料季度询价（附询价清单）,已结束,公开,2022/03/11 09:45:00,,39299
19d28f06da3011ebaf97005056b12bb8,备件(密封类)金属包覆垫,已结束,公开,2021/06/30 09:54:00, ,13373
464d8ed27be911ebbfec005056b17e0e,询报价,已结束,定向,2021/03/03 14:25:00,[NULL],37938
9da06a33f4c811ebaf97005056b12bb8,井下电梯备件,已结束,公开,2021/08/06 10:10:00,,7485
9c5bf0f2d3264fb8890dbdc30018c2ed,窗帘采购（pscs补计划）,已结束,公开,2022/05/25 21:13:27,,34018
cab597acc86341ba9056bb0b75d7c33d,炼焦总厂新1#2#焦炉烟气脱硫脱硝系统托管运营、炼铁总厂1-4#高炉及1-3#烧结区域环境除尘设施托管运营、炼焦总厂7#焦炉烟气脱硫脱硝系统托管运营、炼铁总厂1#烧结机烟气脱硫脱硝系统托管运营：电机减速机10项。,已结束,公开,2022/06/15 08:54:00,[NULL],19436
16a4327142714ef390e0ad656c2686f4, 20211117大冶备件二次询价,已结束,公开,2021/11/18 14:30:56,,24058
bc9bdc0a783f4262a9e0d1013629fbf4,哑铃,已结束,公开,2021/11/16 07:00:00,,40349
d9c40fbcaa7911ec906d005056b12bb8,三水宝钢-2022年3月作业区配件,已结束,公开,2022/03/23 15:23:00,"技术条款:1.需提供已做过的方案说明；2.提供现场测量服务，并根据我司技术要求提供图纸及参数；3.提供现场售后服务，质保范围内的质量问题需到我司现场处理；4.精度，硬度要求需根据我司现有材料测定；5.需提供产品质量承诺保证书。
",2405
3b2149020cad48b990d7c9a35ce64a7e,武钢集团有限公司宝武视频会议系统运行维护合同,已结束,公开,2022/05/13 15:51:25,[NULL],7634
740177d5a0154690812da23774f82dd5,大气治理事业部+建安委外+询价,已结束,定向,2022/06/14 20:25:00,[NULL],37938
dc5ace431d424bafac02f5b78599403d,MAC 电磁阀、电磁阀导阀,已结束,公开,2021/07/12 11:24:00,,6670
165a46c0617d11ecb29f005056b12bb8,南京分公司空调设备年度维护,已结束,公开,2021/12/24 10:00:00,,37821
317f1e4eb0c511ec906d005056b12bb8,纯棉毛巾,已结束,公开,2022/03/31 15:36:00,,36283
3e6cccd268f2423db7a6476018ce0549,矿用高效水质净化装置,已结束,定向,2021/12/13 12:00:00,,40349
082f2a55f40111ebaf97005056b12bb8,彩钢瓦,已结束,定向,2021/08/03 10:25:00,,15369
f311eec7776f11ecb29f005056b12bb8,精制工业盐,已作废,公开,2022/01/17 16:39:00,,35958
2f2742e519ea11ecaf97005056b12bb8,软连接,已结束,公开,2021/09/20 16:35:00,执行国标与行业相关标准规定，产品外观要求有规格型号、标准号、材质及生产商标记。,39826
d32cf7eae2d011ebaf97005056b12bb8,辅料-备件一批,已结束,定向,2021/07/12 13:20:08,[NULL],10326
998e1a3e17c44cd880d3e4ab88aa3ec0,橡胶垫,已结束,定向,2022/06/21 07:52:00,1.严格按图纸、技术要求及相关标准制作报价。,3562
69eddd92ef4011ebaf97005056b12bb8,炉前挡火大门左右驱动轮,已结束,公开,2021/07/26 10:12:00,具体参数尺寸详见各参数栏目内容及图纸扫描件（询价附件），出卖人供货产品应满足与买受人签订《技术附件》规定的要求，双方《技术要求》由出卖人与买受人下属单位签订。,13373
728aa89b734611ecb29f005056b12bb8,2022年1月份混线、动力公辅及机械作业区申报辅料一批询价包,已结束,定向,2022/01/12 09:24:00,技术条款:,13852
2546db942cfb44baaef00851cfdec8f1,张庄矿业/选矿厂破碎机设备备件公开采购寻源 ,已结束,公开,2022/05/11 08:42:01,,6854
81271b4d41524b05a577c70702bf5ae7,全自动硅整流充电机,已结束,定向,2022/06/01 16:56:00,备注： 材质、重量、型号参数变更等。,1912
8520e5bf909711ec906d005056b12bb8,A122201028陶瓷管,已结束,公开,2022/02/18 16:48:00,,36283
c2a70211ad2341af8e63a42fdfba14e7,材料,已结束,定向,2022/05/05 10:00:00,,44382
084bf40e0b0311ecaf97005056b12bb8,鄂钢2#机循环灰再利用技改设备采购,已结束,定向,2021/09/02 16:45:00,详见附件（按附件清单报总价）,19436
a296b49a20c511ecaf97005056b12bb8,钢材采购,已结束,公开,2021/09/29 09:36:00,,34725
bb5fa5032eb04217a9b7a1b5ec7e52e0,建材采购,已结束,公开,2021/11/29 17:00:00,石子：青色、不含土、不含山皮，河沙：中沙、不含土、不含泥块，产品质量符合国家相关标准以及采购商招标商品的参数要求及备注要求。出卖人所提供产品应符合中华人民共和国产品质量法要求，产品标牌标识规范，资证齐全，并对产品违法所造成的处罚承担责任。如发现同品种物资价格低于合同价，则执行低价。,24809
f449033d8aaf4b87b31f9ef62d4276f0,5月中旬-双壁波纹管,已结束,公开,2022/05/14 10:00:00,,28080
143186585a09491cadf786178d4209e2,O型圈、金属软管1-12,已结束,定向,2022/01/12 17:19:00,,37981
f6ba4d006289479990a9f113ed26269b,7月上旬诺信专用备件采购,已结束,公开,2021/07/13 15:15:00,,35507
b7d119cf03e611ecaf97005056b12bb8,Y型管道过滤器,已结束,公开,2021/08/28 08:00:00,详见附件,29355
7fc20bfdbd0841d292d67c3cb6f92ed7,stolle备件,已结束,公开,2021/07/08 15:00:00,原装正品,21263
1025fd6bfae641209ab4ec8b9bbe704d,和选办公楼墙壁翻新粉刷,已结束,公开,2022/01/28 09:30:00,,33355
de9d5a670b8b11ecaf97005056b12bb8,KF10202109021961,已结束,公开,2021/09/06 11:30:00,,12263
fd29b40af0234778aaf5a5ec4bccd1c1,智能装备湄浦路新测试场地弱电改造项目,已结束,公开,2022/04/24 13:00:00,详见《智能装备湄浦路新测试场地弱电改造项目竞价文件》,35905
61fe7769f8dc4bd6a750dbd20bc36a5b,接盘、辊体询价单,已结束,定向,2022/06/13 18:30:00,"1、严格按照我公司提供的图纸与技术文件进行制作加工，并满足相关文件的技术要求；
2、交货时需按照我方要求提供质量文件（包含但不限于图纸、合格证、材质报告、检验记录等）",35097
f5ef4f10204311ecaf97005056b12bb8,减速器备件采购,已结束,公开,2021/10/08 09:00:00,,12263
16e04c9880014a258d7a2679c86538ef,应急物资采购,已结束,定向,2022/06/01 09:00:00,技术条款：符合国家企业质量标准，质保期12个月，修复过程中出现问题及时于甲方勾通。,3835
02a6589b260e49559d212c73961d7c67,油漆,已结束,定向,2022/06/07 14:17:00,,3562
433f8494e9cd11ebaf97005056b12bb8,电工电料7-3补,已作废,公开,2021/07/21 18:00:00,,3253
736a94ad751a11ecb29f005056b12bb8,履带支架（左）,已结束,公开,2022/01/17 09:00:00,,29355
b5bfedd42bdb11ecaf97005056b12bb8,新疆大安称重传感器配件询价单,已结束,公开,2021/10/13 12:18:00,,24335
36dd3171f3694f0099f41f4f801de7b5,江南服务部9月辅料采购,已结束,公开,2021/09/18 14:25:00,"采购技术条款:							
				
1、技术质量要求：按《技术协议》 进行验收                      						
2、数量验收：收货单位根据买方提供的交货清单进行验收，除另有约定外，数量验收以买方计量结果为准。							
3、质量验收：买方在收到货物  10 天内对货物进行验收，除另有约定外，质量验收以买方检验结果为准。货物有质量保证期的，以质量保证期作为验收期限；双方对质保期无约定的在买方合理存放前提下，货物首次上机使用起一年内买方可向卖方提出质量异议，但最长不得超过货物交付起  壹 年。							

",8157
4e91669e387f11ecaf97005056b12bb8,选矿备件,已结束,定向,2021/10/29 15:00:00,"技术条款:1、按需方提出的规格型号、技术参数、满足需方使用要求。 2、参照现行有关国际标准、行业标准、企业标准执行。
",33355
10986faa4b6611ecb29f005056b12bb8,助卷皮带2021.11.22,已结束,公开,2021/11/22 15:37:00,,37131
6984318ce9c111ebaf97005056b12bb8,宝钢德盛2021年7月20日304废不锈钢采购询价单,已结束,定向,2021/07/21 09:17:27,,20021
6186b5ac4b4411ecb29f005056b12bb8,安徽马钢和菱职工空气源热水工程,已结束,定向,2021/11/24 09:45:00,"1、空气源热泵机组所用压缩机谷轮热泵热水器专用压缩机。
2、热泵机组具有防冻、低温换向、除霜、扩流量功能。
要求适用环境温度范围：-10---43度；水温控制精度范围：±1度。
3、机组控制要求：
⑴机组全屏模数化控制，具有水流保护、防冻保护、水位以及补水控制、供水及回水控制；
⑵机组需内置式过热保护、相序保护、欠压保护、延时保护、散热翅片需采用亲水式换热器。
4. 有品牌或生产厂家要求的物资必须为该品牌或生产厂家的产品，不接受调换，若有物资因产品升级或其他原因停产，报价方可做出相关说明并以原厂家或品牌推荐的替代型号产品（需详细列出替代品规格）进行报价。5. 物资质量符合产品出厂技术要求。6. 每种物资的质保期按生产厂家标准质保期执行。7. 若有不明之处，可与肖磊联系，电话：05558886151/15675551669。 ",7115
0f3aaed3e8c94328a2e51899d9d1fc4a,纵切锁刀螺母制作,已结束,公开,2021/12/01 14:05:00,丰田铁托制作必须按甲方提供板料尺寸及要求制作,3086
639f1bb12fd211ecaf97005056b12bb8,扫帚,已作废,定向,2021/10/18 13:18:00,条款名：验收标准；条款内容：<br/>,10856
e54ec035df0c11ebaf97005056b12bb8,烧结分厂除铁器修复（RCDY-12）,已结束,定向,2021/07/07 18:20:04,1、 ： <br/>,42570
cf0756f86669477886d8d589377204ce,斜垫铁采购单,已结束,公开,2022/03/01 16:38:00,,7552
8a190bb33ba411ecaf97005056b12bb8,五金杂品询价,已结束,公开,2021/11/09 12:05:00,,30955
7fd11b57889c4de6a99527225766680b,460.20钢板,已结束,公开,2021/09/06 14:55:00,"提供材质单，不得有弯曲、锈蚀、变形等情况
",18149
7b30903174f811ecb29f005056b12bb8,炉窑混铁中心报警器安装,已结束,定向,2022/01/14 14:00:00,,12974
08c4f2711f3111ecaf97005056b12bb8,钩舌,已结束,公开,2021/09/27 11:16:00,,29355
9a64ecdd6ead11ecb29f005056b12bb8,炼钢厂四炼钢转炉电缆桥架保护及改道项目,已结束,定向,2022/01/06 13:00:44,[NULL],3912
b5b13095b5fa4743bfe58b8c41ba2c0b,2021年12月正常计划（采煤机电缆夹）,已结束,定向,2022/01/08 23:00:00,1、执行标准：MT/T 117-2007等相关标准。2，电缆夹板为煤安产品，需提供相应证件。 3、所报价品种为全新、未曾使用过的产品。 4、保证与主机现同型号部件质量相等，且完全互换。,1762
d8f8e1bd7f9448cfa85f1347e3ba8be2,吊机租赁服务（破碎线筛网安装）,已结束,定向,2022/05/12 16:00:00,,45079
22e6e820edf211ebaf97005056b12bb8, 服务区阀门,已结束,公开,2021/07/26 17:16:18,,34018
b56d51743c6911ecaf97005056b12bb8,焊把线,已结束,公开,2021/11/03 13:49:00,1、物资应符合相关国家标准或企业标准要求，双方另有约定的以约定为准。 2、自通过验收并投入使用之日起，质保期为【3】个月。（售后服务壹年，如非甲方使用不当原因造成的质量问题乙方承诺及时到现场排查解决，乙方在接到甲方通知后【 24 】小时内应到达甲方指定现场售后，若因供方产品质量原因造成需方损失将按照合同总额5%对需方承担违约责任，不足以弥补损失的，甲方有权利另行主张。）,32152
0dbdf3bed9f44a2eb3f22cab8412ac6e,2022年长材事业部二区CSP区域设备定修维护4（4月份）,已结束,定向,2022/03/28 09:44:35,[NULL],23547
e2cb5d24fc5c4d47a266580e27976d3d,2022年度海外产品货代（国内）长协,已结束,公开,2021/12/13 19:40:00,,10326
2c69c3edbd3811eb9ee1005056b12bb8,6月份月计划 轧钢厂穿水导槽,已结束,公开,2021/05/26 10:00:00,,19431
94432b239f7a11ec906d005056b12bb8,发电，滤芯,已结束,公开,2022/03/09 15:32:00,"报价要求:报价备注栏必须填写物料生产厂家或者品牌
",20638
4807fb059f6011ec906d005056b12bb8,2203HT02139,已结束,定向,2017/12/06 11:12:00,[NULL],35142
1c666f25ebcd43cc83cd4de69714f16e,喷嘴采购,已结束,定向,2022/01/15 12:57:00,按规格型号制作,14971
b5624d9d4b4411ecb29f005056b12bb8,备件(轴承)自润滑轴承（钢）,已结束,公开,2021/11/18 14:24:00,1.参报单位必须核实尺寸及相关技术参数报价，以满足现场互换性。     2、相关条款必须响应附件合同要求。 ,13373
d8e20d838e2b11ec906d005056b12bb8,【综采二区】急用材料,已结束,定向,2022/02/16 09:30:00,,8303
10e4d0bf2a6511ecaf97005056b12bb8,高线车间精轧机配件,已结束,公开,2021/10/11 15:40:00,,20638
1b4d7e744dcf11ecb29f005056b12bb8,特轧厂辊子修复,已结束,定向,2021/11/23 00:00:00,[NULL],22966
b3c7f6899f294a75ae639776753c8554,辛安矿 对轮二次询价,已作废,公开,2022/02/05 12:00:00,,36999
5bccfde0612444899568757841bf4e1d,大社矿 采购复合型草酸清洗剂一批20220501017,已结束,公开,2022/05/01 18:00:00,,7068
38b61706291041168c08555bf238f267,液力偶合器弹性块,已结束,定向,2022/06/28 17:00:00,,44382
a39a2d97143711ecaf97005056b12bb8,冲杯压料胶辊,已结束,公开,2021/09/13 10:18:00,,26690
999a1bae24bb11ecaf97005056b12bb8,隔膜泵配件,已作废,定向,2021/10/04 10:41:00,,4401
764e286a62c511ecb29f005056b12bb8,长材事业部主体设备保产,已结束,定向,2021/12/22 09:21:17,[NULL],23547
2037b208cffd11ec906d005056b12bb8,股份公司-专用输液器- 张弛-注塑机螺杆头（三小件）,已结束,定向,2022/05/10 13:10:00,,34241
2409f593c4d011eb9ee1005056b12bb8,重庆钢铁股份有限公司富余煤气高效利用发电项目脱硫脱硝--热电阻及就地压力表采购（标24、25）,已结束,定向,2021/06/04 08:59:40,[NULL],37938
f05bf1b0f58511ebaf97005056b12bb8,热轧厂支座等备件,已结束,定向,2021/08/05 08:41:57,[NULL],44382
